Month,Log Ret EP,d/p,e/p,b/m,ntis,d/e,tbl,dfy,tms
198708,0.029340998,-3.639771688,-3.065418446,0.37045382,0.001842517,-0.574353242,0.0604,0.0113,0.0332
198709,-0.029782116,-3.609551665,-3.01022324,0.379966722,0.006187445,-0.599328425,0.064,0.0113,0.0352
198710,-0.250523379,-3.358399502,-2.730905619,0.494850842,0.010454666,-0.627493883,0.0613,0.011,0.0313
198711,-0.09394306,-3.263495367,-2.608920302,0.538027324,0.009923037,-0.654575065,0.0569,0.0122,0.0362
198712,0.065532554,-3.369057945,-2.64751129,0.508812015,0.013341878,-0.721546655,0.0577,0.0118,0.0343
198801,0.034806267,-3.355016914,-2.666600093,0.503773835,0.008456723,-0.688416821,0.0581,0.0119,0.0271
198802,0.036261114,-3.39944401,-2.687427561,0.476197372,0.008881704,-0.712016449,0.0566,0.0122,0.0288
198803,-0.038650606,-3.402782321,-2.633779459,0.507529954,0.006131107,-0.769002862,0.057,0.0118,0.0331
198804,0.004467804,-3.34062003,-2.589402732,0.49647449,0.005172293,-0.751217298,0.0591,0.0123,0.0338
198805,-0.002032079,-3.351165563,-2.541564193,0.496770255,0.001477465,-0.80960137,0.0626,0.0114,0.0326
198806,0.036977722,-3.42693716,-2.535372806,0.471118872,-0.005525903,-0.891564354,0.0646,0.0114,0.0271
198807,-0.011018694,-3.363252841,-2.513774609,0.473991535,-0.002926865,-0.849478232,0.0673,0.0115,0.0274
198808,-0.045230925,-3.323888011,-2.458490523,0.496640662,-0.006353318,-0.865397487,0.0706,0.011,0.0244
198809,0.032945161,-3.386920032,-2.481785491,0.477540454,-0.004761595,-0.90513454,0.0724,0.0108,0.0193
198810,0.019526802,-3.354965806,-2.492428144,0.469597189,-0.010649691,-0.862537662,0.0735,0.009,0.0154
198811,-0.025517481,-3.334765331,-2.458583173,0.47717911,-0.00800822,-0.876182158,0.0776,0.0103,0.0147
198812,0.007878308,-3.331858898,-2.458609917,0.465283574,-0.021639156,-0.873248981,0.0807,0.0108,0.0111
198901,0.06183194,-3.396836715,-2.510615006,0.430769493,-0.022553019,-0.886221708,0.0827,0.0103,0.0076
198902,-0.036454426,-3.362257653,-2.464823038,0.446778457,-0.025037132,-0.897434615,0.0853,0.0097,0.0082
198903,0.013269319,-3.372811744,-2.469260038,0.468691414,-0.023258691,-0.903551706,0.0882,0.0087,0.0047
198904,0.041693274,-3.401908137,-2.51466825,0.444435257,-0.022983769,-0.887239887,0.0865,0.0082,0.0053
198905,0.027533905,-3.431220537,-2.545751017,0.433441526,-0.028182311,-0.88546952,0.0843,0.0089,0.0035
198906,-0.014724896,-3.409185679,-2.534351157,0.440562937,-0.024048198,-0.874834521,0.0815,0.0093,0.0006
198907,0.078136274,-3.485344374,-2.639461942,0.404035089,-0.028620319,-0.845882432,0.0788,0.0094,0.0013
198908,0.008835734,-3.48865118,-2.67571482,0.39272706,-0.024866453,-0.812936359,0.079,0.0092,0.0051
198909,-0.013003392,-3.464814088,-2.690448611,0.39920975,-0.030119629,-0.774365477,0.0775,0.009,0.0072
198910,-0.031844233,-3.43949949,-2.676127483,0.406414929,-0.024302651,-0.763372006,0.0764,0.0089,0.0046
198911,0.010018105,-3.443527059,-2.703840743,0.397225702,-0.02700902,-0.739686315,0.0769,0.0092,0.0039
198912,0.014852483,-3.461015877,-2.736463649,0.390454744,-0.012320164,-0.724552228,0.0763,0.0096,0.0053
199001,-0.077646163,-3.371409665,-2.683230116,0.414971396,-0.013776208,-0.688179549,0.0764,0.0095,0.0101
199002,0.002073419,-3.37840921,-2.710131367,0.40917309,-0.01164126,-0.668277843,0.0774,0.0092,0.0102
199003,0.017403785,-3.389382997,-2.752840316,0.471333956,-0.010270397,-0.636542681,0.079,0.0084,0.0099
199004,-0.033709296,-3.348442037,-2.731913389,0.480284256,-0.010121362,-0.616528648,0.0777,0.0084,0.0147
199005,0.081571624,-3.433093437,-2.82627817,0.443569974,-0.001977226,-0.606815267,0.0774,0.0094,0.0109
199006,-0.015347032,-3.412150394,-2.823761478,0.442949432,-0.000470463,-0.588388916,0.0773,0.0096,0.0091
199007,-0.011566784,-3.401506288,-2.811026925,0.439212447,0.004935004,-0.590479363,0.0762,0.0096,0.0098
199008,-0.105251966,-3.305312421,-2.704522206,0.488073563,0.001498046,-0.600790216,0.0745,0.01,0.0175
199009,-0.058655279,-3.24746222,-2.644594606,0.520289666,0.001422645,-0.602867614,0.0736,0.0108,0.0178
199010,-0.012678006,-3.231621177,-2.64402425,0.522451921,-0.000416277,-0.587596927,0.0717,0.0121,0.0181
199011,0.052340747,-3.283186784,-2.708424239,0.498505655,0.000974075,-0.574762545,0.0706,0.0132,0.0152
199012,0.018923605,-3.305479843,-2.739175853,0.48449686,-0.001736934,-0.56630399,0.0674,0.0138,0.017
199101,0.035509103,-3.345746198,-2.787225013,0.4663078,0.000726135,-0.558521185,0.0622,0.0141,0.0215
199102,0.060176628,-3.411521008,-2.859759507,0.442720441,0.00127772,-0.551761501,0.0594,0.0124,0.0247
199103,0.017047043,-3.426076569,-2.8891998,0.4571256,0.003374929,-0.536876769,0.0591,0.0116,0.0253
199104,-0.00435088,-3.434818774,-2.914124663,0.461239599,0.005899487,-0.520694111,0.0565,0.0108,0.0272
199105,0.033312143,-3.468628521,-2.977169265,0.439966969,0.006981483,-0.491459256,0.0546,0.01,0.0299
199106,-0.053708438,-3.427070775,-2.953940817,0.458243743,0.01429299,-0.473129958,0.0557,0.0095,0.0303
199107,0.03924307,-3.462363652,-3.02453326,0.440356782,0.014859561,-0.437830393,0.0558,0.0089,0.0292
199108,0.01502642,-3.472409107,-3.071434719,0.437639637,0.017332771,-0.400974388,0.0533,0.009,0.0285
199109,-0.023669897,-3.465622466,-3.080323028,0.441531837,0.023110661,-0.385299439,0.0522,0.009,0.0268
199110,0.00764046,-3.470998669,-3.127333395,0.434003454,0.025404527,-0.343665274,0.0499,0.0094,0.0292
199111,-0.048714899,-3.425830697,-3.118911351,0.46015449,0.030582106,-0.306919346,0.0456,0.0097,0.0333
199112,0.102403577,-3.539683435,-3.262590064,0.420344417,0.031638371,-0.277093372,0.0407,0.0095,0.0323
199201,-0.023262112,-3.52322447,-3.237698356,0.413229678,0.031858823,-0.285526114,0.038,0.0093,0.0396
199202,0.006324469,-3.511172356,-3.242455506,0.407630525,0.033436713,-0.26871685,0.0384,0.0094,0.0393
199203,-0.025434692,-3.50397674,-3.215636014,0.402106034,0.041709996,-0.288340726,0.0404,0.009,0.0393
199204,0.024390647,-3.533796222,-3.225810284,0.387303472,0.038481066,-0.307985939,0.0375,0.0088,0.0428
199205,-0.002056927,-3.517654103,-3.209726762,0.382998516,0.037156949,-0.307927342,0.0363,0.0085,0.0418
199206,-0.020556644,-3.50380121,-3.175460049,0.392042354,0.04304073,-0.328341161,0.0366,0.0083,0.0399
199207,0.035946934,-3.544621049,-3.194908496,0.3833487,0.041438521,-0.349712554,0.0321,0.0077,0.0405
199208,-0.026895118,-3.508403266,-3.151808983,0.399405037,0.042884179,-0.356594283,0.0313,0.007,0.0412
199209,0.00664235,-3.521427761,-3.142411334,0.397656972,0.041182304,-0.379016426,0.0291,0.007,0.0419
199210,-0.000276442,-3.517315853,-3.125299866,0.403251178,0.041022009,-0.392015987,0.0286,0.0085,0.0455
199211,0.027207983,-3.550191563,-3.136259549,0.393626458,0.037900652,-0.413932015,0.0313,0.0086,0.0435
199212,0.007377319,-3.557668808,-3.127812247,0.394109614,0.038816455,-0.429856561,0.0322,0.0083,0.0404
199301,0.004524384,-3.565012185,-3.121822658,0.393048104,0.041638596,-0.443189527,0.03,0.0076,0.0425
199302,0.007990351,-3.570139584,-3.119407958,0.385960197,0.040618805,-0.450731625,0.0293,0.0068,0.0405
199303,0.016069318,-3.590027108,-3.125251723,0.333613526,0.037104943,-0.464775385,0.0295,0.0057,0.0407
199304,-0.028134184,-3.554939231,-3.108111819,0.334349806,0.03981148,-0.446827411,0.0287,0.0068,0.0414
199305,0.019999635,-3.582102762,-3.13925525,0.324882421,0.04023025,-0.442847512,0.0296,0.0078,0.0405
199306,-0.001800115,-3.583177177,-3.148766374,0.325931248,0.04105049,-0.434410803,0.0307,0.0074,0.0361
199307,-0.007871428,-3.576080092,-3.124972476,0.323777031,0.040871088,-0.451107616,0.0304,0.0076,0.0352
199308,0.031338952,-3.611688336,-3.140706673,0.313864983,0.040178071,-0.470981663,0.0302,0.0075,0.0321
199309,-0.01249345,-3.599017678,-3.112872716,0.322351821,0.041724506,-0.486144961,0.0295,0.0068,0.0332
199310,0.016693784,-3.615519897,-3.108355823,0.311362833,0.040320855,-0.507164074,0.0302,0.0064,0.0321
199311,-0.015574742,-3.603240493,-3.072186719,0.311079411,0.043905341,-0.531053774,0.031,0.0073,0.0341
199312,0.007493837,-3.604257753,-3.059577856,0.305267223,0.045755172,-0.544679897,0.0306,0.0076,0.0348
199401,0.02950357,-3.633723279,-3.078994724,0.288058567,0.043738732,-0.554728555,0.0298,0.0073,0.0339
199402,-0.033210332,-3.604475976,-3.036082537,0.299058821,0.045162709,-0.568393439,0.0325,0.0068,0.0357
199403,-0.049738296,-3.557020725,-2.976997768,0.307483805,0.041930009,-0.580022957,0.035,0.0065,0.0375
199404,0.008402665,-3.565736491,-2.952566661,0.303664786,0.039859999,-0.61316983,0.0368,0.0064,0.0377
199405,0.00889878,-3.571434791,-2.930257738,0.297469476,0.039668134,-0.641177053,0.0414,0.0063,0.0345
199406,-0.030622182,-3.54410086,-2.869588491,0.308417077,0.034046194,-0.674512368,0.0414,0.0068,0.036
199407,0.027380562,-3.576720496,-2.872785892,0.296985381,0.031339714,-0.703934604,0.0433,0.0069,0.0313
199408,0.033225614,-3.605358212,-2.882704069,0.285683819,0.028769236,-0.722654143,0.0448,0.0067,0.0313
199409,-0.031108982,-3.56785271,-2.829115508,0.290904659,0.029100025,-0.738737202,0.0462,0.0064,0.0338
199410,0.016503213,-3.596161235,-2.810627114,0.286071274,0.02609023,-0.785534121,0.0495,0.0063,0.0314
199411,-0.044704736,-3.53947263,-2.732684956,0.298992614,0.0229468,-0.806787673,0.0529,0.0064,0.0279
199412,0.007568315,-3.546471253,-2.708638263,0.2915683,0.01665684,-0.83783299,0.056,0.0064,0.0239
199501,0.019240592,-3.575380722,-2.711606537,0.290853734,0.014869034,-0.863774186,0.0571,0.0062,0.0209
199502,0.030641901,-3.611123108,-2.726458614,0.278730036,0.014453696,-0.884664494,0.0577,0.0059,0.0181
199503,0.022198831,-3.625859931,-2.733249723,0.313876542,0.01435778,-0.892610208,0.0573,0.0058,0.0182
199504,0.02287926,-3.648946122,-2.741755813,0.301994701,0.012983732,-0.907190309,0.0565,0.0057,0.018
199505,0.030954104,-3.686931596,-2.758713181,0.292264254,0.010685393,-0.928218415,0.0567,0.0055,0.011
199506,0.016507386,-3.696156903,-2.761398696,0.286429618,0.008168806,-0.934758207,0.0547,0.006,0.0123
199507,0.026775135,-3.722421555,-2.785445454,0.277160367,0.007054158,-0.936976102,0.0542,0.0063,0.0149
199508,-0.004810207,-3.723058438,-2.777942245,0.283046135,0.009018858,-0.945116193,0.054,0.0062,0.0134
199509,0.034924139,-3.754887201,-2.810125052,0.272494998,0.006258881,-0.944762149,0.0528,0.0061,0.0135
199510,-0.009382168,-3.73920476,-2.816761121,0.274420245,0.012220118,-0.922443639,0.0528,0.0063,0.0113
199511,0.035772149,-3.782041193,-2.868751769,0.257168852,0.016957767,-0.913289424,0.0536,0.0066,0.0087
199512,0.013019293,-3.7923242,-2.897949959,0.255026383,0.015581803,-0.894374241,0.0514,0.0067,0.0089
199601,0.027938679,-3.81282116,-2.929260738,0.241877172,0.01638064,-0.883560422,0.05,0.0066,0.0109
199602,0.002892895,-3.815681381,-2.935388201,0.237894737,0.016857969,-0.88029318,0.0483,0.0064,0.0176
199603,0.00376057,-3.816149644,-2.942488907,0.239299615,0.017020474,-0.873660737,0.0496,0.0068,0.0188
199604,0.009225531,-3.825908842,-2.947347649,0.240075806,0.02128327,-0.878561192,0.0495,0.0069,0.0211
199605,0.018421552,-3.847593776,-2.961531866,0.236923515,0.026733825,-0.886061909,0.0502,0.0068,0.0215
199606,-0.001978543,-3.827607084,-2.955444248,0.236443725,0.027400726,-0.872162836,0.0509,0.0069,0.0194
199607,-0.051110005,-3.787931292,-2.898263744,0.241819894,0.031251915,-0.889667547,0.0515,0.007,0.0192
199608,0.014439673,-3.794633714,-2.906653219,0.238061118,0.030110824,-0.887980495,0.0505,0.0072,0.0221
199609,0.048523507,-3.836065843,-2.949266489,0.227297318,0.02890465,-0.886799354,0.0509,0.0069,0.0195
199610,0.021645569,-3.869645371,-2.950098191,0.221747656,0.024881731,-0.91954718,0.0499,0.0068,0.0172
199611,0.066626059,-3.928095577,-2.99655161,0.205007919,0.021268346,-0.931543967,0.0503,0.0069,0.014
199612,-0.025823305,-3.907430065,-2.951035193,0.20734273,0.023373237,-0.956394872,0.0491,0.0069,0.0182
199701,0.055327741,-3.966604815,-2.997634458,0.196240103,0.023751979,-0.968970357,0.0503,0.0067,0.0186
199702,0.001743739,-3.961094563,-2.990795188,0.194395411,0.022354455,-0.970299375,0.0501,0.0063,0.0193
199703,-0.047822806,-3.910861381,-2.934660236,0.214780202,0.020448026,-0.976201146,0.0514,0.0063,0.0209
199704,0.052472784,-3.972915964,-2.988859993,0.201741048,0.016265289,-0.984055971,0.0516,0.0061,0.0189
199705,0.05272594,-4.024484429,-3.043225712,0.192878588,0.012554249,-0.981258717,0.0505,0.0062,0.0196
199706,0.038435137,-4.055738456,-3.083210044,0.184287615,0.010317743,-0.972528412,0.0493,0.0061,0.0195
199707,0.071022281,-4.136191403,-3.157692274,0.171964943,0.011059734,-0.978499129,0.0505,0.0061,0.0132
199708,-0.063436093,-4.071798333,-3.097791359,0.185505404,0.013123973,-0.974006973,0.0514,0.006,0.0158
199709,0.047672504,-4.119032424,-3.148841917,0.177967857,0.014817281,-0.970190508,0.0495,0.0055,0.0154
199710,-0.039219155,-4.083167617,-3.121331248,0.190000677,0.016463213,-0.961836369,0.0497,0.0057,0.0126
199711,0.039347237,-4.121483644,-3.17258337,0.180746299,0.015874449,-0.948900275,0.0514,0.0055,0.01
199712,0.01131839,-4.134514996,-3.195884433,0.178800884,0.015723044,-0.938630563,0.0516,0.0056,0.0086
199801,0.005907768,-4.138902052,-3.207495122,0.178840273,0.013854011,-0.93140693,0.0504,0.0058,0.0085
199802,0.063845733,-4.206021002,-3.277087556,0.165463097,0.01215391,-0.928933447,0.0509,0.0058,0.009
199803,0.044555524,-4.245848419,-3.327342286,0.181140396,0.016629453,-0.918506133,0.0503,0.006,0.0099
199804,0.00491901,-4.252668544,-3.341194655,0.175872922,0.016565693,-0.911473889,0.0495,0.0064,0.0109
199805,-0.023163654,-4.225226157,-3.327029168,0.179102206,0.019180461,-0.898196988,0.05,0.0061,0.0092
199806,0.034538982,-4.271016406,-3.370573262,0.178060606,0.024023709,-0.900443145,0.0498,0.006,0.0078
199807,-0.015808196,-4.251032657,-3.366444648,0.179438109,0.02533296,-0.884588009,0.0496,0.006,0.0088
199808,-0.161661089,-4.08260941,-3.21647346,0.211432092,0.028394783,-0.86613595,0.049,0.0062,0.0057
199809,0.056691993,-4.147356959,-3.284670448,0.203248404,0.024491957,-0.86268651,0.0461,0.0069,0.0056
199810,0.073938841,-4.219873669,-3.365235733,0.185519077,0.020552938,-0.854637936,0.0396,0.0081,0.0144
199811,0.053775808,-4.274597156,-3.426020177,0.174846844,0.021831356,-0.848576978,0.0441,0.0093,0.0094
199812,0.05119187,-4.323284924,-3.484217925,0.173611315,0.019854992,-0.839066999,0.0439,0.0101,0.0103
199901,0.036580689,-4.366856733,-3.518503834,0.170320619,0.015333519,-0.848352898,0.0434,0.0105,0.0102
199902,-0.036508263,-4.321254292,-3.479818485,0.17127681,0.018140964,-0.841435806,0.0444,0.0099,0.0143
199903,0.034367429,-4.363884866,-3.512043087,0.172897171,0.020348778,-0.85184178,0.0444,0.0091,0.0148
199904,0.033673191,-4.400577181,-3.526615204,0.156825876,0.024876362,-0.873961977,0.0429,0.0084,0.0165
199905,-0.029030452,-4.371330038,-3.479160584,0.160231135,0.025655643,-0.892169454,0.045,0.0079,0.0165
199906,0.04920714,-4.421788031,-3.510482414,0.154227447,0.018702938,-0.911305616,0.0457,0.0079,0.017
199907,-0.036355312,-4.3771017,-3.454301734,0.158796473,0.019296746,-0.922799966,0.0455,0.0076,0.0184
199908,-0.010199396,-4.373828044,-3.424962682,0.156243027,0.01882289,-0.948865361,0.0472,0.0075,0.0177
199909,-0.032859682,-4.349377904,-3.373450177,0.163684498,0.019884532,-0.975927727,0.0468,0.0081,0.0178
199910,0.056619946,-4.402642253,-3.40268793,0.157690661,0.020454752,-0.999954323,0.0486,0.0083,0.0165
199911,0.014666373,-4.421344983,-3.391103847,0.155545967,0.018313987,-1.030241136,0.0507,0.0079,0.0155
199912,0.051908828,-4.477158508,-3.417770925,0.147167259,0.017940027,-1.059387583,0.052,0.0064,0.0162
200001,-0.056668358,-4.417456084,-3.346539274,0.15465416,0.025369326,-1.07091681,0.0532,0.0055,0.0134
200002,-0.0249274,-4.40083504,-3.307593177,0.167056433,0.027491461,-1.093241864,0.0555,0.0061,0.0091
200003,0.087593352,-4.488635035,-3.381624803,0.149973562,0.018372634,-1.107010233,0.0569,0.0069,0.0049
200004,-0.035985555,-4.447956437,-3.343952526,0.152600418,0.010189903,-1.104003911,0.0566,0.0076,0.0064
200005,-0.026972095,-4.443186385,-3.315442131,0.155668731,0.009264771,-1.127744253,0.0579,0.0091,0.0061
200006,0.018921171,-4.474047853,-3.332782155,0.156777962,-0.002940714,-1.141265697,0.0569,0.0081,0.0053
200007,-0.021430627,-4.443025235,-3.304942869,0.155674151,-0.010386632,-1.138082366,0.0596,0.007,0.0015
200008,0.053865992,-4.530893738,-3.352635662,0.146053064,0.000697557,-1.178258075,0.0609,0.0071,-0.0015
200009,-0.059953834,-4.46976795,-3.286558838,0.153789463,-2.86E-05,-1.183209112,0.06,0.0073,0.0012
200010,-0.010040533,-4.457838763,-3.304832007,0.149300789,-0.001135663,-1.153006755,0.0611,0.0079,-0.0011
200011,-0.088584627,-4.392169539,-3.245163559,0.157280893,-0.001349188,-1.14700598,0.0617,0.0083,-0.0041
200012,-0.000751617,-4.389843333,-3.273576109,0.151851504,-0.00694892,-1.116267224,0.0577,0.0081,-0.0019
200101,0.029767763,-4.42860696,-3.338498019,0.150449666,-0.009771947,-1.090108941,0.0515,0.0078,0.0047
200102,-0.100889511,-4.351981081,-3.273522095,0.156070091,-0.011930164,-1.078458986,0.0488,0.0077,0.0061
200103,-0.07003511,-4.29265951,-3.240066952,0.133113551,-0.009985732,-1.052592558,0.0442,0.0086,0.0117
200104,0.0707872,-4.366225256,-3.379630216,0.122496901,-0.003444102,-0.98659504,0.0387,0.0087,0.0206
200105,0.002065162,-4.382839183,-3.454864767,0.120510188,-0.003430819,-0.927974416,0.0362,0.0078,0.0232
200106,-0.028225596,-4.352239972,-3.504996472,0.125209433,0.013045435,-0.847243499,0.0349,0.0079,0.0241
200107,-0.013751621,-4.346113177,-3.57411014,0.124966583,0.020828668,-0.772003038,0.0351,0.0084,0.021
200108,-0.069051693,-4.277248515,-3.594749928,0.132164144,0.011652673,-0.682498587,0.0336,0.0083,0.021
200109,-0.087454199,-4.191737721,-3.604664331,0.148628588,0.011066047,-0.587073391,0.0264,0.0086,0.0278
200110,0.016138806,-4.224847571,-3.666159897,0.1449014,0.013637152,-0.558687674,0.0216,0.0088,0.029
200111,0.07092723,-4.28215926,-3.784186709,0.133481367,0.011363858,-0.497972552,0.0187,0.0084,0.0366
200112,0.006137949,-4.286469433,-3.839447958,0.131217846,0.016069792,-0.447021475,0.0169,0.0128,0.0406
200201,-0.017070429,-4.266034462,-3.823616586,0.132560549,0.016522356,-0.442417877,0.0165,0.0132,0.0404
200202,-0.022425515,-4.253595283,-3.802496719,0.130119086,0.015743799,-0.451098565,0.0173,0.0138,0.039
200203,0.034589521,-4.291648061,-3.838441833,0.236833402,0.016240774,-0.453206228,0.0179,0.013,0.0425
200204,-0.06481699,-4.237735449,-3.747898932,0.247732313,0.015984065,-0.489836517,0.0172,0.0127,0.0403
200205,-0.010563571,-4.197714195,-3.71233588,0.248255614,0.024746253,-0.485378315,0.0173,0.0134,0.0405
200206,-0.07664011,-4.126863663,-3.611352434,0.266572502,0.029238366,-0.515511229,0.017,0.0132,0.0396
200207,-0.08368879,-4.068850161,-3.485163883,0.282032194,0.030582715,-0.583686278,0.0168,0.0137,0.0376
200208,0.003520455,-4.060146134,-3.44798098,0.284411556,0.028041653,-0.612165154,0.0162,0.0121,0.0348
200209,-0.117906314,-3.931705437,-3.291076904,0.324555155,0.032365271,-0.640628533,0.0163,0.0125,0.0317
200210,0.081586355,-4.018869853,-3.404658023,0.293437064,0.028606847,-0.61421183,0.0158,0.0141,0.035
200211,0.05447611,-4.064743558,-3.49180864,0.276975499,0.025268793,-0.572934918,0.0123,0.0131,0.0398
200212,-0.063220452,-4.003697014,-3.462263953,0.295385896,0.028520874,-0.541433061,0.0119,0.0124,0.0365
200301,-0.028772019,-3.97446797,-3.40201576,0.305942307,0.030490071,-0.572452209,0.0117,0.0118,0.0378
200302,-0.018124369,-3.948278376,-3.353435251,0.312251321,0.030277285,-0.594843125,0.0117,0.0111,0.0355
200303,0.007381651,-3.947092851,-3.331285317,0.286156489,0.026610612,-0.615807534,0.0113,0.0106,0.0373
200304,0.076986126,-4.042263069,-3.363757622,0.269690587,0.02203081,-0.678505447,0.0113,0.0111,0.0368
200305,0.048754396,-4.091908735,-3.369924881,0.258410533,0.007128822,-0.721983854,0.0107,0.0116,0.0329
200306,0.010502515,-4.099086369,-3.33952723,0.254522838,0.001851412,-0.759559139,0.0092,0.0122,0.036
200307,0.015333526,-4.092014676,-3.317095046,0.247676907,0.00071632,-0.774919629,0.009,0.0113,0.0452
200308,0.01692399,-4.114415477,-3.297723547,0.242888997,0.002080334,-0.81669193,0.0095,0.0113,0.0437
200309,-0.012799259,-4.095158171,-3.24994686,0.246575206,0.00719919,-0.845211311,0.0094,0.0107,0.0396
200310,0.052737896,-4.120426248,-3.248866174,0.233340596,0.007053358,-0.871560074,0.0092,0.0103,0.0426
200311,0.006328526,-4.118717815,-3.204210375,0.233785841,0.009829773,-0.91450744,0.0093,0.0101,0.0426
200312,0.04876918,-4.158235764,-3.204517923,0.218769519,0.006712014,-0.953717842,0.009,0.0098,0.0421
200401,0.016395549,-4.163206095,-3.172068929,0.218057278,0.006698135,-0.991137166,0.0088,0.009,0.0411
200402,0.011360101,-4.1633287,-3.136968451,0.21608251,0.008530536,-1.026360249,0.0093,0.0077,0.039
200403,-0.017277554,-4.134964572,-3.075369574,0.271295751,0.012056919,-1.059594999,0.0094,0.0078,0.038
200404,-0.017716727,-4.107397869,-3.032181311,0.274801307,0.01143027,-1.075216558,0.0094,0.0073,0.0437
200405,0.011161024,-4.108887462,-3.018609187,0.275802502,0.012813965,-1.090278276,0.0102,0.0071,0.0437
200406,0.016770856,-4.116304769,-3.011493431,0.26927367,0.012324481,-1.104811338,0.0127,0.0077,0.0405
200407,-0.036000572,-4.071391764,-2.967030046,0.277128241,0.014268694,-1.104361719,0.0133,0.008,0.039
200408,0.001051387,-4.063755138,-2.959834358,0.276196392,0.014321709,-1.10392078,0.0148,0.0081,0.0345
200409,0.007945337,-4.063251595,-2.959763322,0.278762374,0.009123405,-1.103488273,0.0165,0.0081,0.0323
200410,0.012450289,-4.072361809,-2.969189769,0.280230208,0.007459879,-1.10317204,0.0176,0.0074,0.0302
200411,0.036143779,-4.10544684,-3.002588115,0.269466303,0.012276919,-1.102858726,0.0207,0.0068,0.0295
200412,0.030117491,-4.132628359,-3.030080068,0.26059514,0.013007185,-1.102548291,0.0219,0.0068,0.0265
200501,-0.027557415,-4.093625256,-2.994437895,0.267875698,0.013635513,-1.099187361,0.0233,0.0066,0.0232
200502,0.016610268,-4.099141693,-3.003237938,0.261001298,0.012324026,-1.095903755,0.0254,0.0062,0.0225
200503,-0.021586086,-4.066800687,-2.974105869,0.335022887,0.009205455,-1.092694818,0.0274,0.0066,0.0214
200504,-0.022630186,-4.035016897,-2.937132604,0.345253524,0.010068611,-1.097884293,0.0278,0.0072,0.0183
200505,0.027145557,-4.053188926,-2.950258087,0.336184067,0.008137451,-1.102930839,0.0284,0.0086,0.0156
200506,-0.002617687,-4.041833204,-2.933992862,0.342482752,0.007551595,-1.107840343,0.0297,0.009,0.0132
200507,0.032653119,-4.068462571,-2.952582698,0.330704799,0.005040286,-1.115879873,0.0322,0.0089,0.0134
200508,-0.014152135,-4.048545178,-2.92482645,0.335731186,0.004657571,-1.123718727,0.0344,0.0087,0.0088
200509,0.004074907,-4.046912033,-2.915547475,0.332964319,0.006060138,-1.131364558,0.0342,0.009,0.0122
200510,-0.020991661,-4.017514554,-2.880963048,0.337066705,0.005056898,-1.136551507,0.0371,0.0095,0.0113
200511,0.031347904,-4.040728999,-2.899133661,0.325656333,0.006150583,-1.141595339,0.0388,0.0097,0.0093
200512,-0.004194517,-4.02853711,-2.882035152,0.328341498,0.003735874,-1.146501958,0.0389,0.0095,0.0072
